image,text
trocr_data/train_images/train_03421.png,faith in the way in which Mr. Ferris mani-
trocr_data/train_images/train_03422.png,the attempt succeeded if we had a little more
trocr_data/train_images/train_03423.png,"around him in complete , unredeemable de-"
trocr_data/train_images/train_03424.png,generate a melodramatic inevitability
trocr_data/train_images/train_03425.png,which left its central character and the world
trocr_data/train_images/train_03426.png,"world around him in complete , unredeemable"
trocr_data/train_images/train_03427.png,which left its central character and the
trocr_data/train_images/train_03428.png,to generate a melodramatic inevitability
trocr_data/train_images/train_03429.png,little more faith in the way in which Mr.
trocr_data/train_images/train_03430.png,or not the attempt succeeded if we had a
trocr_data/train_images/train_03431.png,"desolation . We could , perhaps , say whether"
trocr_data/train_images/train_03432.png,Ferris manipulated his characters .
trocr_data/train_images/train_03433.png,most treatments of its subject by attempting
trocr_data/train_images/train_03434.png,"It went , perhaps , some distance beyond"
trocr_data/train_images/train_03435.png,Mr. William Lucas ( Morris ) is always insensi-
trocr_data/train_images/train_03436.png,suitably gaudy colour .
trocr_data/train_images/train_03437.png,"the editor , always comically abashed by the"
trocr_data/train_images/train_03438.png,"always palely appealing , Mr. James Maxwell ,"
trocr_data/train_images/train_03439.png,"but played with proper efficiency and , in"
trocr_data/train_images/train_03440.png,"tively pushing , Miss Sheila Allen his wife ,"
trocr_data/train_images/train_03441.png,not asked to modulate from their set moods
trocr_data/train_images/train_03442.png,"the case of Mr. Richards , with lavish and"
trocr_data/train_images/train_03443.png,"law , always comically grotesque ; they were"
trocr_data/train_images/train_03444.png,"events , and Mr. Aubrey Richards , the father-in-"
trocr_data/train_images/train_03445.png,colour .
trocr_data/train_images/train_03446.png,"the editor , always comically abashed by the"
trocr_data/train_images/train_03447.png,Mr. William Lucas ( Morris ) is always
trocr_data/train_images/train_03448.png,"events , and Mr. Aubrey Richards , the father-in-law ,"
trocr_data/train_images/train_03449.png,to modulate from their set moods but played
trocr_data/train_images/train_03450.png,always comically grotesque ; they were not asked
trocr_data/train_images/train_03451.png,"wife , always palely appealing , Mr. James Maxwell ,"
trocr_data/train_images/train_03452.png,"Richards , with lavish and suitably gaudy"
trocr_data/train_images/train_03453.png,"insensitively pushing , Miss Sheila Allen his"
trocr_data/train_images/train_03454.png,"with proper efficiency and , in the case of Mr."
trocr_data/train_images/train_03455.png,Mr. William Lucas ( Morris ) is always insensitively
trocr_data/train_images/train_03456.png,"Richards , the father-in-law , always comically"
trocr_data/train_images/train_03457.png,"appealing , Mr. James Maxwell , the editor , always"
trocr_data/train_images/train_03458.png,"ciency and , in the case of Mr. Richards , with"
trocr_data/train_images/train_03459.png,their set moods but played with proper effi-
trocr_data/train_images/train_03460.png,"pushing , Miss Sheila Allen his wife , always palely"
trocr_data/train_images/train_03461.png,grotesque ; they were not asked to modulate from
trocr_data/train_images/train_03462.png,"comically abashed by the events , and Mr. Aubrey"
trocr_data/train_images/train_03463.png,lavish and suitably gaudy colour .
trocr_data/train_images/train_03464.png,"his wife , always palely appealing , Mr."
trocr_data/train_images/train_03465.png,"James Maxwell , the editor , always comi-"
trocr_data/train_images/train_03466.png,and suitably gaudy colour .
trocr_data/train_images/train_03467.png,asked to modulate from their set moods
trocr_data/train_images/train_03468.png,"Aubrey Richards , the father-in-law , always"
trocr_data/train_images/train_03469.png,Mr. William Lucas ( Morris ) is always
trocr_data/train_images/train_03470.png,"cally abashed by the events , and Mr."
trocr_data/train_images/train_03471.png,"but played with proper efficiency and ,"
trocr_data/train_images/train_03472.png,"in the case of Mr. Richards , with lavish"
trocr_data/train_images/train_03473.png,comically grotesque ; they were not
trocr_data/train_images/train_03474.png,"insensitively pushing , Miss Sheila Allen"
trocr_data/train_images/train_03475.png,"the events , and Mr. Aubrey Richards , the"
trocr_data/train_images/train_03476.png,"efficiency and , in the case of Mr. Richards ,"
trocr_data/train_images/train_03477.png,with lavish and suitably gaudy colour .
trocr_data/train_images/train_03478.png,"the editor , always comically abashed by"
trocr_data/train_images/train_03479.png,"always palely appealing , Mr. James Maxwell ,"
trocr_data/train_images/train_03480.png,"sitively pushing , Miss Sheila Allen his wife ,"
trocr_data/train_images/train_03481.png,they were not asked to modulate from
trocr_data/train_images/train_03482.png,"father-in-law , always comically grotesque ;"
trocr_data/train_images/train_03483.png,Mr. William Lucas ( Morris ) is always insen-
trocr_data/train_images/train_03484.png,their set moods but played with proper
trocr_data/train_images/train_03485.png,"tively pushing , Miss Sheila Allen his wife ,"
trocr_data/train_images/train_03486.png,their set moods but played with proper
trocr_data/train_images/train_03487.png,"father-in-law , always comically grotesque ;"
trocr_data/train_images/train_03488.png,they were not asked to modulate from
trocr_data/train_images/train_03489.png,Mr. William Lucas ( Morris ) is always insensi-
trocr_data/train_images/train_03490.png,with lavish and suitably gaudy colour .
trocr_data/train_images/train_03491.png,"the events , and Mr. Aubrey Richards , the"
trocr_data/train_images/train_03492.png,"efficiency and , in the case of Mr. Richards ,"
trocr_data/train_images/train_03493.png,"always palely appealing , Mr. James Maxwell ,"
trocr_data/train_images/train_03494.png,"the editor , always comically abashed by"
trocr_data/train_images/train_03495.png,"one feels , were driven to effective action by"
trocr_data/train_images/train_03496.png,tradition .
trocr_data/train_images/train_03497.png,act oddly like the queer foreigners of
trocr_data/train_images/train_03498.png,with which he had endowed them . One
trocr_data/train_images/train_03499.png,"that , because of their odd accents , they"
trocr_data/train_images/train_03500.png,"Only Mr. Lucas's actions , therefore , arose"
trocr_data/train_images/train_03501.png,"explicably from appreciable motives . The rest ,"
trocr_data/train_images/train_03502.png,hopes that he is not asking us to believe
trocr_data/train_images/train_03503.png,the author in spite of the ineffectuality
trocr_data/train_images/train_03504.png,"Only Mr. Lucas's actions , therefore , arose"
trocr_data/train_images/train_03505.png,like the queer foreigners of tradition .
trocr_data/train_images/train_03506.png,"that he is not asking us to believe that ,"
trocr_data/train_images/train_03507.png,by the author in spite of the ineffectuality
trocr_data/train_images/train_03508.png,with which he had endowed them . One hopes
trocr_data/train_images/train_03509.png,"because of their odd accents , they act oddly"
trocr_data/train_images/train_03510.png,"rest , one feels , were driven to effective action"
trocr_data/train_images/train_03511.png,explicably from appreciable motives . The
trocr_data/train_images/train_03512.png,"Only Mr. Lucas's actions , therefore , arose explicably"
trocr_data/train_images/train_03513.png,"accents , they act oddly like the queer foreigners"
trocr_data/train_images/train_03514.png,"from appreciable motives . The rest , one feels , were"
trocr_data/train_images/train_03515.png,endowed them . One hopes that he is not
trocr_data/train_images/train_03516.png,of tradition .
trocr_data/train_images/train_03517.png,"asking us to believe that , because of their odd"
trocr_data/train_images/train_03518.png,driven to effective action by the author in spite
trocr_data/train_images/train_03519.png,of the ineffectuality with which he had
trocr_data/train_images/train_03520.png,them . One hopes that he is not asking
trocr_data/train_images/train_03521.png,"rest , one feels , were driven to effective"
trocr_data/train_images/train_03522.png,ineffectuality with which he had endowed
trocr_data/train_images/train_03523.png,foreigners of tradition .
trocr_data/train_images/train_03524.png,"accents , they act oddly like the queer"
trocr_data/train_images/train_03525.png,action by the author in spite of the
trocr_data/train_images/train_03526.png,explicably from appreciable motives . The
trocr_data/train_images/train_03527.png,"us to believe that , because of their odd"
trocr_data/train_images/train_03528.png,"Only Mr. Lucas's actions , therefore , arose"
trocr_data/train_images/train_03529.png,"is not asking us to believe that , because of"
trocr_data/train_images/train_03530.png,"Only Mr. Lucas's actions , therefore , arose"
trocr_data/train_images/train_03531.png,queer foreigners of tradition .
trocr_data/train_images/train_03532.png,the author in spite of the ineffectuality with
trocr_data/train_images/train_03533.png,explicably from appreciable motives . The
trocr_data/train_images/train_03534.png,"their odd accents , they act oddly like the"
trocr_data/train_images/train_03535.png,which he had endowed them . One hopes that he
trocr_data/train_images/train_03536.png,"rest , one feels , were driven to effective action by"
trocr_data/train_images/train_03537.png,them . One hopes that he is not asking us
trocr_data/train_images/train_03538.png,action by the author in spite of the
trocr_data/train_images/train_03539.png,"Only Mr. Lucas's actions , therefore , arose"
trocr_data/train_images/train_03540.png,"accents , they act oddly like the queer"
trocr_data/train_images/train_03541.png,"rest , one feels , were driven to effective"
trocr_data/train_images/train_03542.png,foreigners of tradition .
trocr_data/train_images/train_03543.png,explicably from appreciable motives . The
trocr_data/train_images/train_03544.png,"to believe that , because of their odd"
trocr_data/train_images/train_03545.png,ineffectuality with which he had endowed
trocr_data/train_images/train_03546.png,Vaughan will burst on to the London Palladium stage
trocr_data/train_images/train_03547.png,"and leave the rest to him . """
trocr_data/train_images/train_03548.png,in a new show . To paraphrase his well-known ditty :
trocr_data/train_images/train_03549.png,""" He 'll have the limelight , they 'll give him the girls -"
trocr_data/train_images/train_03550.png,"NEXT month that friendly , effervescent performer Frankie"
trocr_data/train_images/train_03551.png,career that Anna Neagle and Herbert Wilcox were not
trocr_data/train_images/train_03552.png,carrot was dangled before his nose .
trocr_data/train_images/train_03553.png,"old , star-studded West End than he will ever feel in"
trocr_data/train_images/train_03554.png,I have a hunch that he will feel more at home in the
trocr_data/train_images/train_03555.png,"Hollywood . His American bosses , 20th-Century Fox , have"
trocr_data/train_images/train_03556.png,"recently given Frankie the full , razzamataz , red-carpet"
trocr_data/train_images/train_03557.png,treatment . But they haven't done a thing for his film
trocr_data/train_images/train_03558.png,"doing better here , before the platinum-plated Hollywood"
trocr_data/train_images/train_03559.png,business . He plays an aspiring actor - a
trocr_data/train_images/train_03560.png,"In his first Hollywood picture , "" Let 's Make Love , "" he"
trocr_data/train_images/train_03561.png,"a cardboard role , didn't stand a chance . Now comes"
trocr_data/train_images/train_03562.png,"selfish , arrogant , brash , ambitious , unscrupulous heel -"
trocr_data/train_images/train_03563.png,the Hollywood ratrace .
trocr_data/train_images/train_03564.png,""" The Right Approach "" ( Rialto , "" A "" ) , and it 's a glum"
trocr_data/train_images/train_03565.png,was swamped by the know-how of Marilyn Monroe
trocr_data/train_images/train_03566.png,who would tread on anybody's neck to get a break in
trocr_data/train_images/train_03567.png,"and Yves Montand . Against this couple Frankie , in"
trocr_data/train_images/train_03568.png,best moments are when he swings breezily into the
trocr_data/train_images/train_03569.png,"true as a smooth-tongued , ill-mannered Yank . His"
trocr_data/train_images/train_03570.png,cheats a waitress ( Juliet Prowse ) and cynically uses
trocr_data/train_images/train_03571.png,title song .
trocr_data/train_images/train_03572.png,a magazine editress ( Martha Hyer ) to get ahead .
trocr_data/train_images/train_03573.png,"He double-crosses the five pals with whom he lives ,"
trocr_data/train_images/train_03574.png,Frankie Vaughan is too nice a chap to ring quite
trocr_data/train_images/train_03575.png,Hollywood arena .
trocr_data/train_images/train_03576.png,RONALD Lewis has just left for his first taste of the
trocr_data/train_images/train_03577.png,think hard and long before his next jump into the
trocr_data/train_images/train_03578.png,"Hollywood treatment , thanks to a sound performance in"
trocr_data/train_images/train_03579.png,"But 6,000 miles seems a heck of a way to go"
trocr_data/train_images/train_03580.png,for a new hit song . He might be well advised to
trocr_data/train_images/train_03581.png,""" Taste of Fear "" ( Warner Theatre , "" X "" ) ."
trocr_data/train_images/train_03582.png,VERDICT : Vaughan should have by-passed this approach .
trocr_data/train_images/train_03583.png,variation on that sinister yarn in which half the cast
trocr_data/train_images/train_03584.png,try to persuade the heroine that she is out of her mind .
trocr_data/train_images/train_03585.png,damsel in distress .
trocr_data/train_images/train_03586.png,He has earned his break . The film is a well-made
trocr_data/train_images/train_03587.png,built up neatly . Susan Strasberg is the crippled
trocr_data/train_images/train_03588.png,Despite flagrant cheating the eerie atmosphere is
trocr_data/train_images/train_03589.png,"comedy . He does his rescue act in "" Double Bunk """
trocr_data/train_images/train_03590.png,"herrings in this "" Find-the-body "" thriller . VERDICT :"
trocr_data/train_images/train_03591.png,NOT for the first time the homely mug of Sidney
trocr_data/train_images/train_03592.png,Don't believe all you see and hear !
trocr_data/train_images/train_03593.png,also effectively around . They provide some chilly red
trocr_data/train_images/train_03594.png,Stepmother Ann Todd and doctor Christopher Lee are
trocr_data/train_images/train_03595.png,"James has pumped life into a slim , strained"
trocr_data/train_images/train_03596.png,"( Leicester-square Theatre , "" A "" ) ."
trocr_data/train_images/train_03597.png,a near-disastrous leak . Familiar members of Britain's
trocr_data/train_images/train_03598.png,"the river . The film starts off brightly enough but ,"
trocr_data/train_images/train_03599.png,Navigator Sid is a tower of strength when
trocr_data/train_images/train_03600.png,loose their ancient houseboat on a honeymoon trip down
trocr_data/train_images/train_03601.png,equally familiar hoops to mild laughter .
trocr_data/train_images/train_03602.png,newly-weds Ian Carmichael and Janette Scott let
trocr_data/train_images/train_03603.png,repertory team of comedy character-actors jump through
trocr_data/train_images/train_03604.png,"half-way through , the plot ( as well as the boat ) springs"
trocr_data/train_images/train_03605.png,scheming jewel thief in a play by Jacques
trocr_data/train_images/train_03606.png,"Gillies , "" The Takers . "" A polished production"
trocr_data/train_images/train_03607.png,""" Drama '61 "" last night as a smooth ,"
trocr_data/train_images/train_03608.png,by Mr. Houston's accomplished
trocr_data/train_images/train_03609.png,DONALD HOUSTON had a big success on A T V's
trocr_data/train_images/train_03610.png,"by Quentin Lawrence , here , held together"
trocr_data/train_images/train_03611.png,gang of crooks .
trocr_data/train_images/train_03612.png,performance as the master mind behind a
trocr_data/train_images/train_03613.png,"VERDICT : The "" bunk "" needed doubling ."
trocr_data/train_images/train_03614.png,Holloway's act too long and not particularly
trocr_data/train_images/train_03615.png,so soon after their previous appearance .
trocr_data/train_images/train_03616.png,"Earlier , on the Palladium show I found Stanley"
trocr_data/train_images/train_03617.png,worth of jewellery struck me as ingenious . The play
trocr_data/train_images/train_03618.png,"had style , moved at a quick pace and everyone did"
trocr_data/train_images/train_03619.png,entertaining . It was also a mistake to
trocr_data/train_images/train_03620.png,well . But it was Mr. Houston's evening .
trocr_data/train_images/train_03621.png,re-book Gene Detroy and his performing chimpanzees
trocr_data/train_images/train_03622.png,"This plot to rob a French millionaire of 300,000"
trocr_data/train_images/train_03623.png,"form . Why only two numbers , though ? It"
trocr_data/train_images/train_03624.png,a rabbit warren in a field of corn .
trocr_data/train_images/train_03625.png,"Whitehall farce last night , looked like"
trocr_data/train_images/train_03626.png,"or so ago . But the Mudlarks , with Jeff Mudd"
trocr_data/train_images/train_03627.png,Their offering last night differed little
trocr_data/train_images/train_03628.png,from their earlier act on this show a week
trocr_data/train_images/train_03629.png,"was not enough . "" A FAIR COP , "" the B B C"
trocr_data/train_images/train_03630.png,"and brother Fred , were in bright , zestful"
trocr_data/train_images/train_03631.png,out of the Army and back with sister Mary
trocr_data/train_images/train_03632.png,of his trousers . The action moved at tremendous
trocr_data/train_images/train_03633.png,the cast . I especially liked the tea-cup
trocr_data/train_images/train_03634.png,"speed , backed by some wonderful timing by"
trocr_data/train_images/train_03635.png,lot - this time Brian Rix lost his skirt instead
trocr_data/train_images/train_03636.png,The jokes were a reshuffle of the same old
trocr_data/train_images/train_03637.png,scene where six of the cast changed
trocr_data/train_images/train_03638.png,I can't recall a production where so many
trocr_data/train_images/train_03639.png,comics bolted in and out of holes so often .
trocr_data/train_images/train_03640.png,cups with the dexterity of Chinese jugglers .
trocr_data/train_images/train_03641.png,humour needed a thorough shaking up the Whitehall
trocr_data/train_images/train_03642.png,through the gormless standing corn around them . Perhaps
trocr_data/train_images/train_03643.png,it was accidental - I hope not . If ever a bag of
trocr_data/train_images/train_03644.png,alone used a sharp edge to their humour and cut
trocr_data/train_images/train_03645.png,farce is it when it comes to television .
trocr_data/train_images/train_03646.png,Carole Shelley as the newly-wed and Larry Noble
trocr_data/train_images/train_03647.png,as Smiler Perkins were the most laughable . They
trocr_data/train_images/train_03648.png,"record , anyway ."
trocr_data/train_images/train_03649.png,"HOW do you get on records ? Well , you 've got"
trocr_data/train_images/train_03650.png,All the good singers sing in tune . Twang a guitar
trocr_data/train_images/train_03651.png,don't like things as they should be - not on
trocr_data/train_images/train_03652.png,an OLD 2pianna instead of a new one . You got to
trocr_data/train_images/train_03653.png,right way - so the best-seller charts say . Play
trocr_data/train_images/train_03654.png,slightly off key . Everybody 's fed up with the
trocr_data/train_images/train_03655.png,"get it into your head , son ... people"
trocr_data/train_images/train_03656.png,to have something different . Sing slightly flat .
trocr_data/train_images/train_03657.png,enough tacks and he got only the middle hammers done .
trocr_data/train_images/train_03658.png,disc solo pianist were greatly enhanced when he dug out
trocr_data/train_images/train_03659.png,"A PACKET OF DRAWING-PINS . "" Why not , "" thought ex-soldier"
trocr_data/train_images/train_03660.png,"Mr. Lisbon , who is twenty-three , and lives in Dagenham , Essex ,"
trocr_data/train_images/train_03661.png,"the piano strings ? "" He did , on his piano at home . There weren't"
trocr_data/train_images/train_03662.png,""" press a thumb-tack into the nose of the hammers that strike"
trocr_data/train_images/train_03663.png,"Thus , musician David Lisbon's chances of being a starred"
trocr_data/train_images/train_03664.png,miles to London for his first session .
trocr_data/train_images/train_03665.png,Then he tried it out for sound . Um-chink ...
trocr_data/train_images/train_03666.png,tape went to the Philips company . Within two
trocr_data/train_images/train_03667.png,um-chink ... it went . Slightly flat and jangly in
trocr_data/train_images/train_03668.png,hauled his thumb-tacked joanna the thirteen
trocr_data/train_images/train_03669.png,days Mr. Lisbon had a record contract . And they
trocr_data/train_images/train_03670.png,part . DELIGHTFUL ! He put the sound on tape . The
trocr_data/train_images/train_03671.png,"different ... . "" More news from the ivory-thumping dept. ..."
trocr_data/train_images/train_03672.png,"Mr. Lisbon has it taped . And tacked . And he says : "" Just as well"
trocr_data/train_images/train_03673.png,"Now along comes his solo disc , featuring two of his own"
trocr_data/train_images/train_03674.png,I had only one box of tacks - it might have been so
trocr_data/train_images/train_03675.png,"Poppets "" ( Columbia ) ."
trocr_data/train_images/train_03676.png,"comes in with another of his own works : "" Parade of the"
trocr_data/train_images/train_03677.png,"Russ Conway , who has tinkled his way to fame on an old 2pianna ,"
trocr_data/train_images/train_03678.png,"compositions , "" Deerstalker "" and "" Almost Grown Up . "" VERDICT :"
trocr_data/train_images/train_03679.png,""" On the Rebound "" ( RCA ) ."
trocr_data/train_images/train_03680.png,But not one of his nimble-fingered best . GERMANY'S Russ
trocr_data/train_images/train_03681.png,"at a piece called "" Piccadilly "" ( Polydor ) . I find it cute ."
trocr_data/train_images/train_03682.png,"Now or Never , "" looks like having a success on his own with"
trocr_data/train_images/train_03683.png,"American pianist Floyd Cramer , who played for Elvis on "" It 's"
trocr_data/train_images/train_03684.png,Conway is a pianist who calls himself CRAZY OTTO . But
trocr_data/train_images/train_03685.png,nothing crazy about his pianistics . He pounds merrily away
trocr_data/train_images/train_03686.png,And such is Hal's faith that he brings him to
trocr_data/train_images/train_03687.png,NEW boy on the vocal front is
trocr_data/train_images/train_03688.png,Europe . Now Rolly gets his big break - a
trocr_data/train_images/train_03689.png,"record , the modern Aladdin's lamp of"
trocr_data/train_images/train_03690.png,show business .
trocr_data/train_images/train_03691.png,"Monty saw him in Bombay , became his manager ."
trocr_data/train_images/train_03692.png,"Rolly Daniels , who comes 5,000 miles"
trocr_data/train_images/train_03693.png,from India to seek disc fame . Comedian Hal
trocr_data/train_images/train_03694.png,tuneful melody sung impeccably by Robert Earl ( Philips ) . PRODUCER
trocr_data/train_images/train_03695.png,"directed "" Six-Five Special , "" Turner is aiming to go into free-lance"
trocr_data/train_images/train_03696.png,"Charles obliged with "" April Serenade . "" This week it appears , a"
trocr_data/train_images/train_03697.png,"Russell Turner , 33 , provides his last programme for the B B C tonight"
trocr_data/train_images/train_03698.png,""" Let 's have another song with a month in it , "" said Tolch . Mr."
trocr_data/train_images/train_03699.png,"T V , film and stage production work ."
trocr_data/train_images/train_03700.png,"with Robert Harbin's "" Mystery and Magic "" ( 7.30 ) . After six years"
trocr_data/train_images/train_03701.png,"with the Corporation , during which he started "" Juke Box Jury "" and"
trocr_data/train_images/train_03702.png,"Harry Carroll from Leicester ( B B C , 8.25 ) . A"
trocr_data/train_images/train_03703.png,"Hughes in his "" Make Mine Music "" ( B B C , 9.30 p.m. ) ."
trocr_data/train_images/train_03704.png,""" I feel I 've done all I can at the B B C , "" he"
trocr_data/train_images/train_03705.png,SONGS-OF-BRITAIN medley is sung by David
trocr_data/train_images/train_03706.png,show tonight . Boxing fans can see an eight-round
trocr_data/train_images/train_03707.png,feather-weight contest between Chris Elliot and
trocr_data/train_images/train_03708.png,"told me . "" We mutually agreed to part . """
trocr_data/train_images/train_03709.png,Escapologist Dill-Russell is a guest in Harbin's
trocr_data/train_images/train_03710.png,"are tranquilly sunny and still , for the town"
trocr_data/train_images/train_03711.png,a house in Anglesey-road is a congregation who
trocr_data/train_images/train_03712.png,is at Mass . Most of it . In the front room of
trocr_data/train_images/train_03713.png,and a brandy bottle .
trocr_data/train_images/train_03714.png,"never actually got to church , but who are"
trocr_data/train_images/train_03715.png,gathered with devotion around Brendan Behan
trocr_data/train_images/train_03716.png,IT is mid-morning on a Dublin Sunday . The streets
trocr_data/train_images/train_03717.png,hard-core Friends of Brendan . They listen
trocr_data/train_images/train_03718.png,"roller-coaster , with occasional stops for an old"
trocr_data/train_images/train_03719.png,brandy owner's solo swish on his anecdotal
trocr_data/train_images/train_03720.png,amber inches in the bottle . Present are some
trocr_data/train_images/train_03721.png,the empties ; through the door hearts are
trocr_data/train_images/train_03722.png,"full , hopes are high . There are still a few"
trocr_data/train_images/train_03723.png,Where the 2bhoys are . In the hallway are
trocr_data/train_images/train_03724.png,I.R.A. air or a Connemara tear-jerker .
trocr_data/train_images/train_03725.png,with many an obliging guffaw to the
trocr_data/train_images/train_03726.png,place himself in the literary hierarchy .
trocr_data/train_images/train_03727.png,"above Nancy Mitford artistically , a"
trocr_data/train_images/train_03728.png,""" But , "" he continues , "" the greatest is"
trocr_data/train_images/train_03729.png,""" I consider myself , "" he says , "" a cut"
trocr_data/train_images/train_03730.png,Shelagh Delaney . Just because A Taste
trocr_data/train_images/train_03731.png,At last Brendan - to the journalist's
trocr_data/train_images/train_03732.png,"above Evelyn Waugh socially , a cut"
trocr_data/train_images/train_03733.png,the writing scene . He proceeds to
trocr_data/train_images/train_03734.png,relief - turns his attention to
trocr_data/train_images/train_03735.png,cut above Frank Haxell conversationally .
trocr_data/train_images/train_03736.png,"unless I 'm exceedingly 2skint . "" But I 'll"
trocr_data/train_images/train_03737.png,Royce a type of transport . She 's the
trocr_data/train_images/train_03738.png,than educate . And I don't write at all
trocr_data/train_images/train_03739.png,say this . I 'd like to live in America
trocr_data/train_images/train_03740.png,and do some writing there .
trocr_data/train_images/train_03741.png,That 's as bloody silly as calling a Rolls-
trocr_data/train_images/train_03742.png,"flower in a cultural desert . "" Now , me - I 'm"
trocr_data/train_images/train_03743.png,"a journalist , I write to entertain rather"
trocr_data/train_images/train_03744.png,the advantage that no one knows what
trocr_data/train_images/train_03745.png,"I was there , in even faster orbit , when that"
trocr_data/train_images/train_03746.png,"Seventh Avenue , The Pigsty , always open ."
trocr_data/train_images/train_03747.png,"you 're writing about anyway . "" Not that I did"
trocr_data/train_images/train_03748.png,not with that great little Irish bar on
trocr_data/train_images/train_03749.png,"much when I was over this past two times ,"
trocr_data/train_images/train_03750.png,third astronaut went up - what 's his name ?
trocr_data/train_images/train_03751.png,"It 's a very free place to write in , and there 's"
trocr_data/train_images/train_03752.png,I 'm the only man on earth who doesn't know
trocr_data/train_images/train_03753.png,the two biggest bores since Cardinal Newman .
trocr_data/train_images/train_03754.png,on into reminiscences of his trips . There is
trocr_data/train_images/train_03755.png,what his name is . Don't tell me . I want to
trocr_data/train_images/train_03756.png,"preserve that distinction . "" I already know about"
trocr_data/train_images/train_03757.png,Shepard and that Salvation Army chap Gagarin -
trocr_data/train_images/train_03758.png,much to recall .
trocr_data/train_images/train_03759.png,"That 's enough of all that hooey . "" HE plunges"
trocr_data/train_images/train_03760.png,"Canadians put up a mouse . """
trocr_data/train_images/train_03761.png,will put a postage stamp into orbit before you
trocr_data/train_images/train_03762.png,"York's St. Patrick's Day parade as a "" disorderly"
trocr_data/train_images/train_03763.png,Among other incidents he was banned from New
trocr_data/train_images/train_03764.png,""" Ireland will put a shillelagh into orbit , Israel"
trocr_data/train_images/train_03765.png,"will put a matzo ball into orbit , and Lichtenstein"
trocr_data/train_images/train_03766.png,"Canadian , during a chat about space-flight :"
trocr_data/train_images/train_03767.png,"person . "" He was in a fight after telling a"
trocr_data/train_images/train_03768.png,And he suffered an alcoholic
trocr_data/train_images/train_03769.png,seizure and was gravely ill in
trocr_data/train_images/train_03770.png,heard of often in the newspapers -
trocr_data/train_images/train_03771.png,condition . His return to Dublin was
trocr_data/train_images/train_03772.png,three times up before the beaks for
trocr_data/train_images/train_03773.png,"alcoholic . "" Since then he has been"
trocr_data/train_images/train_03774.png,heralded by the announcement that
trocr_data/train_images/train_03775.png,hospital with a diabetic and heart
trocr_data/train_images/train_03776.png,"he was "" off the gargle - a retired"
trocr_data/train_images/train_03777.png,drunk and disorderly conduct .
trocr_data/train_images/train_03778.png,"Stratford , last spring ? It was never finished ."
trocr_data/train_images/train_03779.png,and The Hostage was put on . What has happened to
trocr_data/train_images/train_03780.png,"five years since his first play , The Quare Fellow , was"
trocr_data/train_images/train_03781.png,LESS has been heard of Brendan's work . It is now
trocr_data/train_images/train_03782.png,"the play , Richard's Cork Leg , begun 18 months ago"
trocr_data/train_images/train_03783.png,"produced , three years since Borstal Boy was published"
trocr_data/train_images/train_03784.png,"and due for presentation at the Theatre Royal ,"
trocr_data/train_images/train_03785.png,"I have before me now a 12,000-word manuscript of"
trocr_data/train_images/train_03786.png,"begins : "" There was a party to celebrate Deirdre's"
trocr_data/train_images/train_03787.png,"return from her abortion in Bristol . """
trocr_data/train_images/train_03788.png,by his publishers in March of last year ? Still a skeleton . Yet
trocr_data/train_images/train_03789.png,What happened to the new book partially tape-recorded
trocr_data/train_images/train_03790.png,a book planned to be called Confessions of an Irish
trocr_data/train_images/train_03791.png,Rebel which was delivered to his agents in June . IT
trocr_data/train_images/train_03792.png,"round for the pals , one of whom cries :"
trocr_data/train_images/train_03793.png,"It is ribald , funny , brilliantly observant"
trocr_data/train_images/train_03794.png,10 note on to the bar and orders a
trocr_data/train_images/train_03795.png,end ? The last scene of this fragment
trocr_data/train_images/train_03796.png,of draught porter . But will we see its
trocr_data/train_images/train_03797.png,"of character , and authentic as a glass"
trocr_data/train_images/train_03798.png,is in a pub where the author throws a
trocr_data/train_images/train_03799.png,"thing this week I have never before witnessed ,"
trocr_data/train_images/train_03800.png,I AM happy to report that I saw some-
trocr_data/train_images/train_03801.png,either in pictures or outside - a budgerigar
trocr_data/train_images/train_03802.png,"perfect timing and technique . It gives one loud ,"
trocr_data/train_images/train_03803.png,is either using a stand-in for the stunt
trocr_data/train_images/train_03804.png,clear hiccup and falls flat on its back . This
trocr_data/train_images/train_03805.png,"Leicester-square ) , which suggests that it"
trocr_data/train_images/train_03806.png,"in the cast list of Come September ( Odeon ,"
trocr_data/train_images/train_03807.png,"brilliant budge , I may add , gets no credit"
trocr_data/train_images/train_03808.png,"playing a drunk scene , and playing it with"
trocr_data/train_images/train_03809.png,The performance of our talented
trocr_data/train_images/train_03810.png,good thing ( although the one original
trocr_data/train_images/train_03811.png,the Dolce Vista for the picture ) in
trocr_data/train_images/train_03812.png,"styled , European set . Most of it has"
trocr_data/train_images/train_03813.png,"than-average glossy comedy , Hollywood-"
trocr_data/train_images/train_03814.png,been shot in and around the
trocr_data/train_images/train_03815.png,Portofino - and if there 's a better view
trocr_data/train_images/train_03816.png,"touch ) in the film , which is better-"
trocr_data/train_images/train_03817.png,feathered friend is not the only
trocr_data/train_images/train_03818.png,sun-terrace of the Hotel Splendido ( renamed
trocr_data/train_images/train_03819.png,been joined by a Jeep-load of boys .
trocr_data/train_images/train_03820.png,"themselves playing chaperon ( Brenda de Banzie , the official"
trocr_data/train_images/train_03821.png,Inevitably there comes the time when Mr. Hudson suddenly breaks
trocr_data/train_images/train_03822.png,
